X,Y,Z
967.5533334264269,413.34763829488656,2.9846763012591393
989.2715043277295,413.34763829488656,3.1346661611277504
1010.9896752290321,413.34763829488656,2.7882847069785974
1032.7078461303347,413.34763829488656,1.912132096057757
1054.4260170316372,413.34763829488656,0.5036090407973681
1076.1441879329398,413.34763829488656,0.0
1097.8623588342425,413.34763829488656,0.0
1119.580529735545,413.34763829488656,0.0
1141.2987006368476,413.34763829488656,0.0
1163.01687153815,413.34763829488656,0.0
1184.7350424394526,413.34763829488656,0.0
1206.4532133407552,413.34763829488656,0.0
1228.1713842420577,413.34763829488656,0.0
1249.8895551433604,413.34763829488656,0.0
1271.607726044663,413.34763829488656,0.0
1293.3258969459655,413.34763829488656,0.0
1315.0440678472683,413.34763829488656,0.0
1336.7622387485708,413.34763829488656,0.0
1358.4804096498733,413.34763829488656,0.0
1380.1985805511758,413.34763829488656,0.0
1401.9167514524784,413.34763829488656,0.0
1423.634922353781,413.34763829488656,0.0
359.44454818995484,432.03221374337124,0.0
381.16271909125743,432.03221374337124,0.0
402.88088999256,432.03221374337124,0.8791935858920369
424.59906089386254,432.03221374337124,2.6309363770928114
446.3172317951651,432.03221374337124,3.802287859649362
468.0354026964677,432.03221374337124,4.011981057227219
489.7535735977703,432.03221374337124,3.2895232825009857
511.4717444990729,432.03221374337124,1.752839482930446
533.1899154003754,432.03221374337124,0.0
554.908086301678,432.03221374337124,0.0
576.6262572029806,432.03221374337124,0.0
598.3444281042832,432.03221374337124,0.0
620.0625990055858,432.03221374337124,0.0
641.7807699068883,432.03221374337124,0.0
663.4989408081908,432.03221374337124,0.0
685.2171117094935,432.03221374337124,0.0
706.9352826107961,432.03221374337124,0.0
728.6534535120986,432.03221374337124,0.0
750.3716244134012,432.03221374337124,0.0
772.0897953147037,432.03221374337124,0.0
793.8079662160063,432.03221374337124,0.7470521747231024
815.526137117309,432.03221374337124,1.636959140908397
837.2443080186115,432.03221374337124,1.7573325427284383
858.962478919914,432.03221374337124,2.1058464264264387
880.6806498212167,432.03221374337124,2.532146432077269
902.3988207225192,432.03221374337124,2.991014162625021
924.1169916238218,432.03221374337124,3.4628410521456843
945.8351625251244,432.03221374337124,4.069517146589386
967.5533334264269,432.03221374337124,4.563729963708342
989.2715043277295,432.03221374337124,4.802320665107079
1010.9896752290321,432.03221374337124,4.59627672315529
1032.7078461303347,432.03221374337124,3.9968406358618225
1054.4260170316372,432.03221374337124,2.867595276036541
1076.1441879329398,432.03221374337124,1.4170683077303303
1097.8623588342425,432.03221374337124,0.0
1119.580529735545,432.03221374337124,0.0
1141.2987006368476,432.03221374337124,0.0
1163.01687153815,432.03221374337124,0.0
1184.7350424394526,432.03221374337124,0.0
1206.4532133407552,432.03221374337124,0.0
1228.1713842420577,432.03221374337124,0.0
1249.8895551433604,432.03221374337124,0.0
1271.607726044663,432.03221374337124,0.0
1293.3258969459655,432.03221374337124,0.0
1315.0440678472683,432.03221374337124,0.0
1336.7622387485708,432.03221374337124,0.0
1358.4804096498733,432.03221374337124,0.0
1380.1985805511758,432.03221374337124,0.0
1401.9167514524784,432.03221374337124,0.0
1423.634922353781,432.03221374337124,0.0
359.44454818995484,450.7167891918559,0.0
381.16271909125743,450.7167891918559,0.4033636407671137
402.88088999256,450.7167891918559,2.711941169308094
424.59906089386254,450.7167891918559,4.719650609270515
446.3172317951651,450.7167891918559,6.002327521417926
468.0354026964677,450.7167891918559,6.360565551563035
489.7535735977703,450.7167891918559,5.515294875612625
511.4717444990729,450.7167891918559,3.7925349813414044
533.1899154003754,450.7167891918559,1.5692737185800043
554.908086301678,450.7167891918559,0.0
576.6262572029806,450.7167891918559,0.0
598.3444281042832,450.7167891918559,0.0
620.0625990055858,450.7167891918559,0.0
641.7807699068883,450.7167891918559,0.0
663.4989408081908,450.7167891918559,0.0
685.2171117094935,450.7167891918559,0.0
706.9352826107961,450.7167891918559,0.0
728.6534535120986,450.7167891918559,0.0
750.3716244134012,450.7167891918559,0.0
772.0897953147037,450.7167891918559,0.48951222273491246
793.8079662160063,450.7167891918559,2.4701530151829854
815.526137117309,450.7167891918559,2.892920844752993
837.2443080186115,450.7167891918559,3.052326803414881
858.962478919914,450.7167891918559,3.358562407122717
880.6806498212167,450.7167891918559,3.8682955133049166
902.3988207225192,450.7167891918559,4.40942615421156
924.1169916238218,450.7167891918559,4.971658590506277
945.8351625251244,450.7167891918559,5.583655065823842
967.5533334264269,450.7167891918559,6.138561734682337
989.2715043277295,450.7167891918559,6.467335154640674
1010.9896752290321,450.7167891918559,6.43154000233443
1032.7078461303347,450.7167891918559,6.2148756438315145
1054.4260170316372,450.7167891918559,5.457244873065914
1076.1441879329398,450.7167891918559,3.988745574179546
1097.8623588342425,450.7167891918559,2.4053100208216396
1119.580529735545,450.7167891918559,1.3231639059218026
1141.2987006368476,450.7167891918559,0.7252682518292952
1163.01687153815,450.7167891918559,0.567081821215563
1184.7350424394526,450.7167891918559,0.2806037376772963
1206.4532133407552,450.7167891918559,0.0
1228.1713842420577,450.7167891918559,0.0
1249.8895551433604,450.7167891918559,0.0
1271.607726044663,450.7167891918559,0.0
1293.3258969459655,450.7167891918559,0.0
1315.0440678472683,450.7167891918559,0.0
1336.7622387485708,450.7167891918559,0.0
1358.4804096498733,450.7167891918559,0.0
1380.1985805511758,450.7167891918559,0.0
1401.9167514524784,450.7167891918559,0.0
1423.634922353781,450.7167891918559,0.0
359.44454818995484,469.40136464034066,0.0
381.16271909125743,469.40136464034066,1.8747149516105
402.88088999256,469.40136464034066,4.498690483731666
424.59906089386254,469.40136464034066,6.705770998890995
446.3172317951651,469.40136464034066,8.218276893816139
468.0354026964677,469.40136464034066,8.716380154147227
489.7535735977703,469.40136464034066,7.715691054197871
511.4717444990729,469.40136464034066,5.752075576335506
533.1899154003754,469.40136464034066,3.4227431237765735
554.908086301678,469.40136464034066,1.124878816274364
576.6262572029806,469.40136464034066,0.0
598.3444281042832,469.40136464034066,0.0
620.0625990055858,469.40136464034066,0.0
641.7807699068883,469.40136464034066,0.0
663.4989408081908,469.40136464034066,0.0
685.2171117094935,469.40136464034066,0.0
706.9352826107961,469.40136464034066,0.0
728.6534535120986,469.40136464034066,0.0
750.3716244134012,469.40136464034066,0.23197227074673754
772.0897953147037,469.40136464034066,2.2126130631948
793.8079662160063,469.40136464034066,4.1932538556428725
815.526137117309,469.40136464034066,4.115211662707693
837.2443080186115,469.40136464034066,4.347321064101328
858.962478919914,469.40136464034066,4.6535566678091635
880.6806498212167,469.40136464034066,5.099503904137408
902.3988207225192,469.40136464034066,5.761040634432709
924.1169916238218,469.40136464034066,6.437382781295538
945.8351625251244,469.40136464034066,7.091510340498177
967.5533334264269,469.40136464034066,7.648199482123048
989.2715043277295,469.40136464034066,8.105492879615657
1010.9896752290321,469.40136464034066,8.345829109897892
1032.7078461303347,469.40136464034066,8.59037010905265
1054.4260170316372,469.40136464034066,8.114583783368214
1076.1441879329398,469.40136464034066,6.397360527137046
1097.8623588342425,469.40136464034066,4.647940449308042
1119.580529735545,469.40136464034066,3.340411782660784
1141.2987006368476,469.40136464034066,2.646227726080342
1163.01687153815,469.40136464034066,1.5671569052243495
1184.7350424394526,469.40136464034066,1.3941569697819745
1206.4532133407552,469.40136464034066,0.8772429801849542
1228.1713842420577,469.40136464034066,0.12202276622007471
1249.8895551433604,469.40136464034066,0.0
1271.607726044663,469.40136464034066,0.0
1293.3258969459655,469.40136464034066,0.0
1315.0440678472683,469.40136464034066,0.0
1336.7622387485708,469.40136464034066,0.0
1358.4804096498733,469.40136464034066,0.0
1380.1985805511758,469.40136464034066,0.0
1401.9167514524784,469.40136464034066,0.0
1423.634922353781,469.40136464034066,0.0
359.44454818995484,488.0859400888254,0.0
381.16271909125743,488.0859400888254,2.9115581306863625
402.88088999256,488.0859400888254,5.9213251802864875
424.59906089386254,488.0859400888254,8.593889426181914
446.3172317951651,488.0859400888254,12.091513654533506
468.0354026964677,488.0859400888254,14.471466567542976
489.7535735977703,488.0859400888254,9.898695936929093
511.4717444990729,488.0859400888254,7.577936647226958
533.1899154003754,488.0859400888254,5.146000957984249
554.908086301678,488.0859400888254,2.8522882083955716
576.6262572029806,488.0859400888254,0.7413421561005151
598.3444281042832,488.0859400888254,0.0
620.0625990055858,488.0859400888254,0.0
641.7807699068883,488.0859400888254,0.0
663.4989408081908,488.0859400888254,0.0
685.2171117094935,488.0859400888254,0.0
706.9352826107961,488.0859400888254,0.0
728.6534535120986,488.0859400888254,0.0
750.3716244134012,488.0859400888254,1.9550731112066255
772.0897953147037,488.0859400888254,3.9357139036546878
793.8079662160063,488.0859400888254,5.536827613128779
815.526137117309,488.0859400888254,5.336079721079938
837.2443080186115,488.0859400888254,5.6423153247877735
858.962478919914,488.0859400888254,5.94855092849561
880.6806498212167,488.0859400888254,6.254786532203449
902.3988207225192,488.0859400888254,7.001857350412202
924.1169916238218,488.0859400888254,7.817518169575131
945.8351625251244,488.0859400888254,8.572709746051931
967.5533334264269,488.0859400888254,9.167815085608478
989.2715043277295,488.0859400888254,9.70089146870095
1010.9896752290321,488.0859400888254,11.602602454623712
1032.7078461303347,488.0859400888254,15.635953763671642
1054.4260170316372,488.0859400888254,13.005955586641898
1076.1441879329398,488.0859400888254,8.394157645483077
1097.8623588342425,488.0859400888254,6.292844519350496
1119.580529735545,488.0859400888254,4.947779734470979
1141.2987006368476,488.0859400888254,3.836822186014105
1163.01687153815,488.0859400888254,2.6398333517973063
1184.7350424394526,488.0859400888254,2.491338633293907
1206.4532133407552,488.0859400888254,1.8327215552083653
1228.1713842420577,488.0859400888254,1.0775013412434857
1249.8895551433604,488.0859400888254,0.3222811272785986
1271.607726044663,488.0859400888254,0.0
1293.3258969459655,488.0859400888254,0.0
1315.0440678472683,488.0859400888254,0.0
1336.7622387485708,488.0859400888254,0.0
1358.4804096498733,488.0859400888254,0.0
1380.1985805511758,488.0859400888254,0.0
1401.9167514524784,488.0859400888254,0.0
1423.634922353781,488.0859400888254,0.0
359.44454818995484,506.7705155373101,0.0
381.16271909125743,506.7705155373101,3.510386161481538
402.88088999256,506.7705155373101,6.9247969080688065
424.59906089386254,506.7705155373101,10.265131413645802
446.3172317951651,506.7705155373101,21.439578244118707
468.0354026964677,506.7705155373101,24.035289142715655
489.7535735977703,506.7705155373101,18.205042941069767
511.4717444990729,506.7705155373101,9.129574051263917
533.1899154003754,506.7705155373101,6.6605178006049925
554.908086301678,506.7705155373101,4.385130102987111
576.6262572029806,506.7705155373101,2.442534450605578
598.3444281042832,506.7705155373101,0.9369529206427334
620.0625990055858,506.7705155373101,0.0
641.7807699068883,506.7705155373101,0.0
663.4989408081908,506.7705155373101,0.41464495434652976
685.2171117094935,506.7705155373101,2.503019704657526
706.9352826107961,506.7705155373101,2.8319793801683595
728.6534535120986,506.7705155373101,3.24305341305265
750.3716244134012,506.7705155373101,3.6781739516665093
772.0897953147037,506.7705155373101,5.65881474411457
793.8079662160063,506.7705155373101,6.782008678330788
815.526137117309,506.7705155373101,6.63107398176638
837.2443080186115,506.7705155373101,6.9373095854742175
858.962478919914,506.7705155373101,7.243545189182052
880.6806498212167,506.7705155373101,7.549780792889891
902.3988207225192,506.7705155373101,8.047763156526102
924.1169916238218,506.7705155373101,9.068584797183817
945.8351625251244,506.7705155373101,10.0
967.5533334264269,506.7705155373101,11.620034927791451
989.2715043277295,506.7705155373101,13.705233010559112
1010.9896752290321,506.7705155373101,17.759383099010364
1032.7078461303347,506.7705155373101,20.0
1054.4260170316372,506.7705155373101,20.0
1076.1441879329398,506.7705155373101,9.698256279490849
1097.8623588342425,506.7705155373101,7.474907920775755
1119.580529735545,506.7705155373101,6.106487466803856
1141.2987006368476,506.7705155373101,4.763851968627683
1163.01687153815,506.7705155373101,3.7643529588933493
1184.7350424394526,506.7705155373101,3.543420344196653
1206.4532133407552,506.7705155373101,2.7882001302317736
1228.1713842420577,506.7705155373101,2.0329799162668944
1249.8895551433604,506.7705155373101,1.277759702302007
1271.607726044663,506.7705155373101,0.5225394883371276
1293.3258969459655,506.7705155373101,0.0
1315.0440678472683,506.7705155373101,0.0
1336.7622387485708,506.7705155373101,0.0
1358.4804096498733,506.7705155373101,0.0
1380.1985805511758,506.7705155373101,0.0
1401.9167514524784,506.7705155373101,0.0
1423.634922353781,506.7705155373101,0.0
359.44454818995484,525.4550909857948,0.0
381.16271909125743,525.4550909857948,3.581371491326797
402.88088999256,525.4550909857948,7.389901190949186
424.59906089386254,525.4550909857948,14.803742135753602
446.3172317951651,525.4550909857948,29.349073148504942
468.0354026964677,525.4550909857948,30.0
489.7535735977703,525.4550909857948,25.57022842709123
511.4717444990729,525.4550909857948,12.414737374765448
533.1899154003754,525.4550909857948,7.93470620536897
554.908086301678,525.4550909857948,5.907941200831731
576.6262572029806,525.4550909857948,4.361326951167727
598.3444281042832,525.4550909857948,2.9067211219701505
620.0625990055858,525.4550909857948,1.5776093221993972
641.7807699068883,525.4550909857948,0.9172256148295332
663.4989408081908,525.4550909857948,3.4646295412195482
685.2171117094935,525.4550909857948,6.035453718196429
706.9352826107961,525.4550909857948,7.164735820642649
728.6534535120986,525.4550909857948,7.447102107774649
750.3716244134012,525.4550909857948,6.489494020870303
772.0897953147037,525.4550909857948,7.381915584574454
793.8079662160063,525.4550909857948,7.9734186846502855
815.526137117309,525.4550909857948,7.926068242452824
837.2443080186115,525.4550909857948,8.232303846160658
858.962478919914,525.4550909857948,8.538539449868496
880.6806498212167,525.4550909857948,8.844775053576333
902.3988207225192,525.4550909857948,9.15101065728417
924.1169916238218,525.4550909857948,10.0
945.8351625251244,525.4550909857948,10.0
967.5533334264269,525.4550909857948,10.0
989.2715043277295,525.4550909857948,15.694644286347394
1010.9896752290321,525.4550909857948,19.897185614997994
1032.7078461303347,525.4550909857948,20.0
1054.4260170316372,525.4550909857948,20.0
1076.1441879329398,525.4550909857948,12.81041652352394
1097.8623588342425,525.4550909857948,8.376152747593608
1119.580529735545,525.4550909857948,7.033517249417434
1141.2987006368476,525.4550909857948,5.69088175124126
1163.01687153815,525.4550909857948,4.8686231835419065
1184.7350424394526,525.4550909857948,4.4988989192200615
1206.4532133407552,525.4550909857948,3.743678705255182
1228.1713842420577,525.4550909857948,2.9884584912903023
1249.8895551433604,525.4550909857948,2.233238277325415
1271.607726044663,525.4550909857948,1.0858581941881964
1293.3258969459655,525.4550909857948,0.0
1315.0440678472683,525.4550909857948,0.0
1336.7622387485708,525.4550909857948,0.0
1358.4804096498733,525.4550909857948,0.0
1380.1985805511758,525.4550909857948,0.0
1401.9167514524784,525.4550909857948,0.0
1423.634922353781,525.4550909857948,0.0
359.44454818995484,544.1396664342794,0.0
381.16271909125743,544.1396664342794,3.207326295469044
402.88088999256,544.1396664342794,7.227578685038676
424.59906089386254,544.1396664342794,15.209132574964368
446.3172317951651,544.1396664342794,30.0
468.0354026964677,544.1396664342794,30.0
489.7535735977703,544.1396664342794,30.0
511.4717444990729,544.1396664342794,20.698920160795716
533.1899154003754,544.1396664342794,9.434136311932882
554.908086301678,544.1396664342794,7.688535068471651
576.6262572029806,544.1396664342794,6.3127910894396075
598.3444281042832,544.1396664342794,4.886814630324514
620.0625990055858,544.1396664342794,3.70019315678109
641.7807699068883,544.1396664342794,3.9754217382696964
663.4989408081908,544.1396664342794,6.028522119179023
685.2171117094935,544.1396664342794,9.324088003990383
706.9352826107961,544.1396664342794,12.025680244928855
728.6534535120986,544.1396664342794,13.355680518393324
750.3716244134012,544.1396664342794,10.974813450714016
772.0897953147037,544.1396664342794,9.105016425034338
793.8079662160063,544.1396664342794,9.090898285459375
815.526137117309,544.1396664342794,9.221062503139265
837.2443080186115,544.1396664342794,9.527298106847102
858.962478919914,544.1396664342794,9.833533710554939
880.6806498212167,544.1396664342794,10.0
902.3988207225192,544.1396664342794,10.0
924.1169916238218,544.1396664342794,10.0
945.8351625251244,544.1396664342794,10.0
967.5533334264269,544.1396664342794,10.0
989.2715043277295,544.1396664342794,13.67698489745235
1010.9896752290321,544.1396664342794,20.0
1032.7078461303347,544.1396664342794,20.0
1054.4260170316372,544.1396664342794,20.0
1076.1441879329398,544.1396664342794,14.819403732337424
1097.8623588342425,544.1396664342794,9.303182530207186
1119.580529735545,544.1396664342794,7.9605470320310125
1141.2987006368476,544.1396664342794,6.617911533854839
1163.01687153815,544.1396664342794,5.93986701281743
1184.7350424394526,544.1396664342794,5.45437749424347
1206.4532133407552,544.1396664342794,4.699157280278589
1228.1713842420577,544.1396664342794,3.94393706631371
1249.8895551433604,544.1396664342794,2.930798382779294
1271.607726044663,544.1396664342794,1.4869539384690267
1293.3258969459655,544.1396664342794,0.0
1315.0440678472683,544.1396664342794,0.0
1336.7622387485708,544.1396664342794,0.0
1358.4804096498733,544.1396664342794,0.0
1380.1985805511758,544.1396664342794,0.0
1401.9167514524784,544.1396664342794,0.0
1423.634922353781,544.1396664342794,0.0
359.44454818995484,562.8242418827642,0.0
381.16271909125743,562.8242418827642,1.42250776855767
402.88088999256,562.8242418827642,5.695780936280919
424.59906089386254,562.8242418827642,10.202321736414
446.3172317951651,562.8242418827642,23.700766364071875
468.0354026964677,562.8242418827642,30.0
489.7535735977703,562.8242418827642,30.0
511.4717444990729,562.8242418827642,27.452709607855486
533.1899154003754,562.8242418827642,18.30686290673522
554.908086301678,562.8242418827642,9.715317365959873
576.6262572029806,562.8242418827642,8.224423731560648
598.3444281042832,562.8242418827642,6.604522802613246
620.0625990055858,562.8242418827642,6.729986565151215
641.7807699068883,562.8242418827642,7.005215146639823
663.4989408081908,562.8242418827642,7.708214978268764
685.2171117094935,562.8242418827642,12.704459608405703
706.9352826107961,562.8242418827642,17.623282382583483
728.6534535120986,562.8242418827642,21.561764344284295
750.3716244134012,562.8242418827642,21.687294308322343
772.0897953147037,562.8242418827642,17.435995221921488
793.8079662160063,562.8242418827642,11.249409731851586
815.526137117309,562.8242418827642,10.0
837.2443080186115,562.8242418827642,10.0
858.962478919914,562.8242418827642,10.0
880.6806498212167,562.8242418827642,10.0
902.3988207225192,562.8242418827642,10.0
924.1169916238218,562.8242418827642,10.0
945.8351625251244,562.8242418827642,10.0
967.5533334264269,562.8242418827642,10.0
989.2715043277295,562.8242418827642,11.659325508557293
1010.9896752290321,562.8242418827642,18.199384977726407
1032.7078461303347,562.8242418827642,20.0
1054.4260170316372,562.8242418827642,20.0
1076.1441879329398,562.8242418827642,13.637361566587568
1097.8623588342425,562.8242418827642,10.0
